46.432160804	-0.0004636335
46.8743718593	-0.0004614414
47.3165829146	-0.0004592801
47.7587939698	-0.0004571488
48.2010050251	-0.000455047
48.6432160804	-0.0004529739
49.0854271357	-0.0004509288
49.527638191	-0.0004489112
49.9698492462	-0.0004469205
50.4120603015	-0.000444956
50.8542713568	-0.0004430172
51.2964824121	-0.0004411035
51.7386934673	-0.0004392144
52.1809045226	-0.0004373493
52.6231155779	-0.0004355079
53.0653266332	-0.0004336895
53.5075376884	-0.0004318936
53.9497487437	-0.0004301199
54.391959799	-0.0004283679
54.8341708543	-0.0004266371
55.2763819095	-0.0004249272
55.7185929648	-0.0004232376
56.1608040201	-0.000421568
56.6030150754	-0.000419918
57.0452261307	-0.0004182873
57.4874371859	-0.0004166754
57.9296482412	-0.0004150819
58.3718592965	-0.0004135067
58.8140703518	-0.0004119492
59.256281407	-0.0004104092
59.6984924623	-0.0004088863
60.1407035176	-0.0004073803
60.5829145729	-0.0004058908
61.0251256281	-0.0004044175
61.4673366834	-0.0004029601
61.9095477387	-0.0004015184
62.351758794	-0.0004000921
62.7939698492	-0.0003986808
63.2361809045	-0.0003972844
63.6783919598	-0.0003959025
64.1206030151	-0.000394535
64.5628140704	-0.0003931815
65.0050251256	-0.0003918419
65.4472361809	-0.0003905158
65.8894472362	-0.0003892032
66.3316582915	-0.0003879036
66.7738693467	-0.0003866171
67.216080402	-0.0003853432
67.6582914573	-0.0003840818
68.1005025126	-0.0003828328
68.5427135678	-0.0003815958
68.9849246231	-0.0003803708
69.4271356784	-0.0003791575
69.8693467337	-0.0003779557
70.3115577889	-0.0003767653
70.7537688442	-0.0003755861
71.1959798995	-0.0003744179
71.6381909548	-0.0003732605
72.0804020101	-0.0003721137
72.5226130653	-0.0003709775
72.9648241206	-0.0003698516
73.4070351759	-0.0003687359
73.8492462312	-0.0003676303
74.2914572864	-0.0003665345
74.7336683417	-0.0003654485
75.175879397	-0.000364372
75.6180904523	-0.000363305
76.0603015075	-0.0003622474
76.5025125628	-0.0003611989
76.9447236181	-0.0003601595
77.3869346734	-0.000359129
77.8291457286	-0.0003581073
78.2713567839	-0.0003570942
78.7135678392	-0.0003560898
79.1557788945	-0.0003550937
79.5979899497	-0.000354106
80.040201005	-0.0003531264
80.4824120603	-0.0003521549
80.9246231156	-0.0003511915
81.3668341709	-0.0003502358
81.8090452261	-0.000349288
82.2512562814	-0.0003483478
82.6934673367	-0.0003474151
83.135678392	-0.0003464899
83.5778894472	-0.000345572
84.0201005025	-0.0003446614
84.4623115578	-0.000343758
84.9045226131	-0.0003428616
85.3467336683	-0.0003419722
85.7889447236	-0.0003410897
86.2311557789	-0.000340214
86.6733668342	-0.000339345
87.1155778894	-0.0003384826
87.5577889447	-0.0003376268
88	-0.0003367774

