-0.035 0
-0.03497 -1.70425e-09
-0.03494 -3.60114e-09
-0.0349101 -5.71304e-09
-0.0348801 -8.08454e-09
-0.0348501 -1.07553e-08
-0.0348201 -1.37495e-08
-0.0347901 -1.70822e-08
-0.0347602 -2.07661e-08
-0.0347302 -2.48185e-08
-0.0347002 -2.9265e-08
-0.0346702 -3.41378e-08
-0.0346402 -3.94709e-08
-0.0346103 -4.52948e-08
-0.0345803 -5.16335e-08
-0.0345503 -5.85046e-08
-0.0345203 -6.59224e-08
-0.0344904 -7.39e-08
-0.0344604 -8.2452e-08
-0.0344304 -9.15938e-08
-0.0344004 -1.0134e-07
-0.0343704 -1.11702e-07
-0.0343405 -1.22687e-07
-0.0343105 -1.34297e-07
-0.0342805 -1.4653e-07
-0.0342505 -1.5938e-07
-0.0342205 -1.72839e-07
-0.0341906 -1.86894e-07
-0.0341606 -2.01532e-07
-0.0341306 -2.16735e-07
-0.0341006 -2.3248e-07
-0.0340706 -2.48744e-07
-0.0340407 -2.65499e-07
-0.0340107 -2.82717e-07
-0.0339807 -3.0037e-07
-0.0339507 -3.18427e-07
-0.0339207 -3.36858e-07
-0.0338908 -3.55634e-07
-0.0338608 -3.74722e-07
-0.0338308 -3.94094e-07
-0.0338008 -4.13721e-07
-0.0337709 -4.33579e-07
-0.0337409 -4.53647e-07
-0.0337109 -4.7391e-07
-0.0336809 -4.94358e-07
-0.0336509 -5.14985e-07
-0.033621 -5.35788e-07
-0.033591 -5.56771e-07
-0.033561 -5.77941e-07
-0.033531 -5.99312e-07
-0.033501 -6.20905e-07
-0.0334711 -6.42747e-07
-0.0334411 -6.64872e-07
-0.0334111 -6.87318e-07
-0.0333811 -7.10125e-07
-0.0333511 -7.3334e-07
-0.0333212 -7.57009e-07
-0.0332912 -7.81185e-07
-0.0332612 -8.0592e-07
-0.0332312 -8.3127e-07
-0.0332012 -8.57286e-07
-0.0331713 -8.84024e-07
-0.0331413 -9.11534e-07
-0.0331113 -9.39863e-07
-0.0330813 -9.69058e-07
-0.0330513 -9.99158e-07
-0.0330214 -1.0302e-06
-0.0329914 -1.06221e-06
-0.0329614 -1.09523e-06
-0.0329314 -1.12926e-06
-0.0329015 -1.16432e-06
-0.0328715 -1.20043e-06
-0.0328415 -1.23758e-06
-0.0328115 -1.27577e-06
-0.0327815 -1.315e-06
-0.0327516 -1.35525e-06
-0.0327216 -1.39651e-06
-0.0326916 -1.43876e-06
-0.0326616 -1.48198e-06
-0.0326316 -1.52615e-06
-0.0326017 -1.57126e-06
-0.0325717 -1.61727e-06
