-0.035 0
-0.03497 -1.01223e-09
-0.03494 -2.12741e-09
-0.0349101 -3.35696e-09
-0.0348801 -4.72612e-09
-0.0348501 -6.25707e-09
-0.0348201 -7.96225e-09
-0.0347901 -9.84817e-09
-0.0347602 -1.19199e-08
-0.0347302 -1.41854e-08
-0.0347002 -1.66583e-08
-0.0346702 -1.93564e-08
-0.0346402 -2.22988e-08
-0.0346103 -2.55026e-08
-0.0345803 -2.89811e-08
-0.0345503 -3.27444e-08
-0.0345203 -3.6801e-08
-0.0344904 -4.11602e-08
-0.0344604 -4.58327e-08
-0.0344304 -5.08305e-08
-0.0344004 -5.61656e-08
-0.0343704 -6.18487e-08
-0.0343405 -6.78884e-08
-0.0343105 -7.42914e-08
-0.0342805 -8.10627e-08
-0.0342505 -8.82064e-08
-0.0342205 -9.57254e-08
-0.0341906 -1.03622e-07
-0.0341606 -1.11895e-07
-0.0341306 -1.20542e-07
-0.0341006 -1.2956e-07
-0.0340706 -1.38942e-07
-0.0340407 -1.48682e-07
-0.0340107 -1.58769e-07
-0.0339807 -1.69196e-07
-0.0339507 -1.79952e-07
-0.0339207 -1.91024e-07
-0.0338908 -2.02398e-07
-0.0338608 -2.14058e-07
-0.0338308 -2.25988e-07
-0.0338008 -2.38171e-07
-0.0337709 -2.50591e-07
-0.0337409 -2.63232e-07
-0.0337109 -2.76079e-07
-0.0336809 -2.89118e-07
-0.0336509 -3.02335e-07
-0.033621 -3.15716e-07
-0.033591 -3.29249e-07
-0.033561 -3.42923e-07
-0.033531 -3.56731e-07
-0.033501 -3.70668e-07
-0.0334711 -3.8473e-07
-0.0334411 -3.98919e-07
-0.0334111 -4.13237e-07
-0.0333811 -4.2769e-07
-0.0333511 -4.42285e-07
-0.0333212 -4.57036e-07
-0.0332912 -4.71958e-07
-0.0332612 -4.87069e-07
-0.0332312 -5.02391e-07
-0.0332012 -5.17948e-07
-0.0331713 -5.33766e-07
-0.0331413 -5.49873e-07
-0.0331113 -5.66302e-07
-0.0330813 -5.83083e-07
-0.0330513 -6.00252e-07
-0.0330214 -6.17842e-07
-0.0329914 -6.35888e-07
-0.0329614 -6.54424e-07
-0.0329314 -6.73485e-07
-0.0329015 -6.93103e-07
-0.0328715 -7.13312e-07
-0.0328415 -7.34141e-07
-0.0328115 -7.55618e-07
-0.0327815 -7.77769e-07
-0.0327516 -8.00614e-07
-0.0327216 -8.24174e-07
-0.0326916 -8.48465e-07
-0.0326616 -8.735e-07
-0.0326316 -8.99288e-07
-0.0326017 -9.25834e-07
-0.0325717 -9.53141e-07
-0.0325417 -9.81207e-07
-0.0325117 -1.01003e-06
-0.0324817 -1.0396e-06
-0.0324518 -1.06991e-06
-0.0324218 -1.10095e-06
-0.0323918 -1.1327e-06
-0.0323618 -1.16515e-06
-0.0323318 -1.19829e-06
-0.0323019 -1.23209e-06
-0.0322719 -1.26654e-06
-0.0322419 -1.30163e-06
-0.0322119 -1.33735e-06
-0.032182 -1.37368e-06
-0.032152 -1.41061e-06
-0.032122 -1.44814e-06
