-3.41E-02	-0.0021870323
-3.40E-02	-0.0023919198
-3.39E-02	-0.0026136276
-3.38E-02	-0.002851942
-3.36E-02	-0.0031097232
-3.35E-02	-0.0033920019
-3.34E-02	-0.003701459
-3.33E-02	-0.0040369098
-3.31E-02	-0.0043987843
-3.30E-02	-0.0047911767
-3.29E-02	-0.0052190917
-3.28E-02	-0.0056847643
-3.26E-02	-0.0061888161
-3.25E-02	-0.0067339613
-3.24E-02	-0.0073253056
-3.23E-02	-0.0079672438
-3.21E-02	-0.0086626515
-3.20E-02	-0.0094150506
-3.19E-02	-0.0102294733
-3.18E-02	-0.0111109476
-3.16E-02	-0.012064521
-3.15E-02	-0.0130963624
-3.14E-02	-0.0142128033
-3.13E-02	-0.0154187859
-3.11E-02	-0.0167202387
-3.10E-02	-0.0181264029
-3.09E-02	-0.0196469259
-3.08E-02	-0.0212881644
-3.06E-02	-0.0230567509
-3.05E-02	-0.0249641305
-3.04E-02	-0.02702351
-3.03E-02	-0.0292443496
-3.01E-02	-0.0316354686
-3.00E-02	-0.0342103382
-2.99E-02	-0.0369851207
-2.98E-02	-0.0399734516
-2.96E-02	-0.0431885386
-2.95E-02	-0.0466468127
-2.94E-02	-0.0503670348
-2.93E-02	-0.0543673683
-2.91E-02	-0.058666995
-2.90E-02	-0.0632867814
-2.89E-02	-0.068249006
-2.88E-02	-0.0735770148
-2.86E-02	-0.0792967516
-2.85E-02	-0.0854348648
-2.84E-02	-0.0920191186
-2.83E-02	-0.0990792629
-2.81E-02	-0.106648549
-2.80E-02	-0.114760796
-2.79E-02	-0.123451681
-2.78E-02	-0.132756578
-2.76E-02	-0.142706511
-2.75E-02	-0.15335652
-2.74E-02	-0.164761142
-2.73E-02	-0.176960521
-2.71E-02	-0.190017414
-2.70E-02	-0.203973898
-2.69E-02	-0.218884979
-2.68E-02	-0.234812172
-2.66E-02	-0.251820378
-2.65E-02	-0.26997727
-2.64E-02	-0.289356933
-2.63E-02	-0.310031409
-2.61E-02	-0.332088384
-2.60E-02	-0.355606881
-2.59E-02	-0.380692744
-2.58E-02	-0.407407211
-2.56E-02	-0.435766701
-2.55E-02	-0.465949553
-2.54E-02	-0.498035336
-2.53E-02	-0.532176346
-2.51E-02	-0.568561467
-2.50E-02	-0.607244078
-2.49E-02	-0.648356899
-2.48E-02	-0.692038074
-2.46E-02	-0.738431995
-2.45E-02	-0.787690094
-2.44E-02	-0.839973734
-2.43E-02	-0.895448698
-2.41E-02	-0.954290436
-2.40E-02	-1.01668284
-2.39E-02	-1.08281885
-2.38E-02	-1.1528969
-2.36E-02	-1.22712928
-2.35E-02	-1.30573605
-2.34E-02	-1.38894718
-2.33E-02	-1.47700105
-2.31E-02	-1.57015151
-2.30E-02	-1.66865819
-2.29E-02	-1.77279439
-2.28E-02	-1.88284407
-2.26E-02	-1.99910716
-2.25E-02	-2.12189003
-2.24E-02	-2.25151739
-2.23E-02	-2.38832291
-2.21E-02	-2.53265715
-2.20E-02	-2.68487965
-2.19E-02	-2.84537224
-2.18E-02	-3.01452386
-2.16E-02	-3.19274484
-2.15E-02	-3.38045492
-2.14E-02	-3.57809694
-2.13E-02	-3.78611966
-2.11E-02	-4.00500008
-2.10E-02	-4.23522342
-2.09E-02	-4.4773016
-2.08E-02	-4.73175178
-2.06E-02	-4.99912342
-2.05E-02	-5.27996903
-2.04E-02	-5.57487561
-2.03E-02	-5.88443432
-2.01E-02	-6.20927485
-2.00E-02	-6.55002425
-1.99E-02	-6.9073527
-1.98E-02	-7.28192528
-1.96E-02	-7.67445621
-1.95E-02	-8.08550927
-1.94E-02	-8.51532145
-1.93E-02	-8.96532878
-1.91E-02	-9.43673983
-1.90E-02	-9.93002604
-1.89E-02	-10.4465998
-1.88E-02	-10.9866199
-1.86E-02	-11.5508434
-1.85E-02	-12.1402978
-1.84E-02	-12.7559123
-1.83E-02	-13.3986314
-1.81E-02	-14.0695277
-1.80E-02	-14.7695196
-1.79E-02	-15.4998788
-1.78E-02	-16.261483
-1.76E-02	-17.0560349
-1.75E-02	-17.8831771
-1.74E-02	-18.7406932
-1.73E-02	-19.6331109
-1.71E-02	-20.5608058
-1.70E-02	-21.5262787
-1.69E-02	-22.5332955
-1.68E-02	-23.5801775
-1.66E-02	-24.6681302
-1.65E-02	-25.7983619
-1.64E-02	-26.9721117
-1.63E-02	-28.1906163
-1.61E-02	-29.4551482
-1.60E-02	-30.7669724
-1.59E-02	-32.127391
-1.58E-02	-33.5376919
-1.56E-02	-34.9992005
-1.55E-02	-36.5132229
-1.54E-02	-38.0811068
-1.53E-02	-39.7041739
-1.51E-02	-41.3837865
-1.50E-02	-43.1212743
-1.49E-02	-44.9180098
-1.48E-02	-46.775326
-1.46E-02	-48.694601
-1.45E-02	-50.6771647
-1.44E-02	-52.7243926
-1.43E-02	-54.8376034
-1.41E-02	-57.0181649
-1.40E-02	-59.2673782
-1.39E-02	-61.586596
-1.38E-02	-63.9770933
-1.36E-02	-66.4401995
-1.35E-02	-68.9771539
-1.34E-02	-71.5892563
-1.33E-02	-74.277703
-1.31E-02	-77.0437545
-1.30E-02	-79.8885524
-1.29E-02	-82.8133109
-1.28E-02	-85.8191075
-1.26E-02	-88.907102
-1.25E-02	-92.0782968
-1.24E-02	-95.3337884
-1.23E-02	-98.6744924
-1.21E-02	-102.101435
-1.20E-02	-105.615433
-1.19E-02	-109.217434
-1.18E-02	-112.908144
-1.16E-02	-116.688428
-1.15E-02	-120.558863
-1.14E-02	-124.520228
-1.13E-02	-128.570633
-1.11E-02	-132.704068
-1.10E-02	-136.93075
-1.09E-02	-141.255896
-1.08E-02	-145.67626
-1.06E-02	-150.199534
-1.05E-02	-154.815976
-1.04E-02	-159.524038
-1.03E-02	-164.325667
-1.01E-02	-169.220645
-1.00E-02	-174.209186
-9.88E-03	-179.291875
-9.75E-03	-184.467964
-9.63E-03	-189.739311
-9.50E-03	-195.104229
-9.38E-03	-200.567951
-9.25E-03	-206.112977
-9.13E-03	-211.704082
-9.00E-03	-217.380261
