    -0.47750000E-001     0.00000000E+000
    -0.47625000E-001    -0.73155995E-011
    -0.47500000E-001    -0.16664044E-010
    -0.47375000E-001    -0.28451096E-010
    -0.47250000E-001    -0.43124093E-010
    -0.47125000E-001    -0.61169012E-010
    -0.47000000E-001    -0.83106889E-010
    -0.46875000E-001    -0.10948662E-009
    -0.46750000E-001    -0.14087436E-009
    -0.46625000E-001    -0.17783283E-009
    -0.46500000E-001    -0.22089279E-009
    -0.46375000E-001    -0.27050451E-009
    -0.46250000E-001    -0.32694855E-009
    -0.46125000E-001    -0.39028428E-009
    -0.46000000E-001    -0.46030137E-009
    -0.45875000E-001    -0.53647537E-009
    -0.45750000E-001    -0.61803603E-009
    -0.45625000E-001    -0.70409908E-009
    -0.45500000E-001    -0.79389042E-009
    -0.45375000E-001    -0.88712596E-009
    -0.45250000E-001    -0.98445334E-009
    -0.45125000E-001    -0.10878368E-008
    -0.45000000E-001    -0.12007644E-008
    -0.44875000E-001    -0.13280881E-008
    -0.44750000E-001    -0.14753489E-008
    -0.44625000E-001    -0.16475907E-008
    -0.44500000E-001    -0.18478615E-008
    -0.44375000E-001    -0.20758540E-008
    -0.44250000E-001    -0.23273186E-008
    -0.44125000E-001    -0.25948823E-008
    -0.44000000E-001    -0.28705670E-008
    -0.43875000E-001    -0.31496309E-008
    -0.43750000E-001    -0.34344708E-008
    -0.43625000E-001    -0.37365711E-008
    -0.43500000E-001    -0.40748851E-008
    -0.43375000E-001    -0.44699838E-008
    -0.43250000E-001    -0.49353559E-008
    -0.43125000E-001    -0.54700983E-008
    -0.43000000E-001    -0.60576676E-008
    -0.42875000E-001    -0.66731437E-008
    -0.42750000E-001    -0.72975337E-008
    -0.42625000E-001    -0.79325227E-008
    -0.42500000E-001    -0.86058609E-008
    -0.42375000E-001    -0.93612224E-008
    -0.42250000E-001    -0.10235729E-007
    -0.42125000E-001    -0.11238176E-007
    -0.42000000E-001    -0.12344364E-007
    -0.41875000E-001    -0.13516313E-007
    -0.41750000E-001    -0.14734130E-007
    -0.41625000E-001    -0.16016568E-007
    -0.41500000E-001    -0.17412019E-007
    -0.41375000E-001    -0.18965506E-007
    -0.41250000E-001    -0.20689908E-007
    -0.41125000E-001    -0.22568347E-007
    -0.41000000E-001    -0.24584958E-007
    -0.40875000E-001    -0.26751771E-007
    -0.40750000E-001    -0.29103786E-007
    -0.40625000E-001    -0.31667839E-007
    -0.40500000E-001    -0.34444591E-007
    -0.40375000E-001    -0.37430381E-007
    -0.40250000E-001    -0.40649867E-007
    -0.40125000E-001    -0.44152701E-007
    -0.40000000E-001    -0.47974740E-007
    -0.39875000E-001    -0.52114079E-007
    -0.39750000E-001    -0.56561610E-007
    -0.39625000E-001    -0.61350329E-007
    -0.39500000E-001    -0.66550048E-007
    -0.39375000E-001    -0.72208682E-007
    -0.39250000E-001    -0.78324703E-007
    -0.39125000E-001    -0.84896507E-007
    -0.39000000E-001    -0.91978573E-007
    -0.38875000E-001    -0.99657531E-007
    -0.38750000E-001    -0.10798441E-006
    -0.38625000E-001    -0.11696900E-006
    -0.38500000E-001    -0.12664365E-006
    -0.38375000E-001    -0.13708967E-006
    -0.38250000E-001    -0.14838230E-006
    -0.38125000E-001    -0.16056053E-006
    -0.38000000E-001    -0.17366782E-006
    -0.37875000E-001    -0.18778553E-006
    -0.37750000E-001    -0.20301184E-006
    -0.37625000E-001    -0.21942273E-006
    -0.37500000E-001    -0.23708530E-006
    -0.37375000E-001    -0.25609805E-006
    -0.37250000E-001    -0.27658253E-006
    -0.37125000E-001    -0.29864963E-006
    -0.37000000E-001    -0.32240019E-006
    -0.36875000E-001    -0.34794860E-006
